from_location_id,to_location_id,shared_border_km,adjacency_type
loc_83a309fffffffff_02c294fc27,loc_83a372fffffffff_f666d38af5,67.384495,land
loc_83a30afffffffff_5a3f285266,loc_83a30bfffffffff_b223180b43,69.158808,land
loc_83a30afffffffff_5a3f285266,loc_83a30efffffffff_ac6e960ba1,32.566024,land
loc_83a30afffffffff_5a3f285266,loc_83a30efffffffff_fbe39b5e4d,16.909293,land
loc_83a30afffffffff_5a3f285266,loc_83a319fffffffff_b3da321a87,68.392902,land
loc_83a30afffffffff_5a3f285266,loc_83a31dfffffffff_00d1d1a868,69.550643,land
loc_83a30bfffffffff_b223180b43,loc_83a356fffffffff_c2ae239202,68.737968,land
loc_83a30cfffffffff_157dd1ec18,loc_83a30dfffffffff_a546e06d96,17.042602,land
loc_83a30cfffffffff_5057a9fab4,loc_83a30dfffffffff_a546e06d96,2.991304,land
loc_83a30cfffffffff_9cab18d604,loc_83a30dfffffffff_0e00d81c24,8.648234,land
loc_83a30cfffffffff_9cab18d604,loc_83a30dfffffffff_be03531d2a,5.386270,land
loc_83a30dfffffffff_a546e06d96,loc_83a372fffffffff_f666d38af5,69.381598,land
loc_83a30dfffffffff_a546e06d96,loc_83a376fffffffff_44b271a31d,57.368279,land
loc_83a30efffffffff_fbe39b5e4d,loc_83a31dfffffffff_00d1d1a868,11.955643,land
loc_83a313fffffffff_a3f2f8c123,loc_83a31efffffffff_1d5363175b,69.285066,land
loc_83a313fffffffff_a3f2f8c123,loc_83a3adfffffffff_b3e29ef209,31.105008,land
loc_83a318fffffffff_ae19c13457,loc_83a319fffffffff_b3da321a87,69.329783,land
loc_83a318fffffffff_ae19c13457,loc_83a31afffffffff_bcb8df168f,69.162297,land
loc_83a318fffffffff_ae19c13457,loc_83a31bfffffffff_1456ed3beb,69.753107,land
loc_83a318fffffffff_ae19c13457,loc_83a31cfffffffff_43e40cacf7,69.960840,land
loc_83a318fffffffff_ae19c13457,loc_83a31dfffffffff_00d1d1a868,42.837287,land
loc_83a318fffffffff_ae19c13457,loc_83a31dfffffffff_e134baf9c2,4.018045,land
loc_83a318fffffffff_ae19c13457,loc_83a31efffffffff_1d5363175b,69.697757,land
loc_83a319fffffffff_b3da321a87,loc_83a31bfffffffff_1456ed3beb,68.455684,land
loc_83a319fffffffff_b3da321a87,loc_83a31dfffffffff_00d1d1a868,69.359106,land
loc_83a31afffffffff_bcb8df168f,loc_83a31bfffffffff_1456ed3beb,69.020743,land
loc_83a31afffffffff_bcb8df168f,loc_83a31efffffffff_1d5363175b,70.389781,land
loc_83a31afffffffff_bcb8df168f,loc_83a3a9fffffffff_612f1e7f7d,69.186723,land
loc_83a31afffffffff_bcb8df168f,loc_83a3adfffffffff_b3e29ef209,69.380918,land
loc_83a31cfffffffff_43e40cacf7,loc_83a31dfffffffff_e134baf9c2,10.704550,land
loc_83a31cfffffffff_43e40cacf7,loc_83a31efffffffff_1d5363175b,25.074014,land
loc_83a31cfffffffff_43e40cacf7,loc_83a31efffffffff_38cd02c813,0.862830,land
loc_83a31cfffffffff_a0cb862b25,loc_83a31efffffffff_1d5363175b,4.291770,land
loc_83a31efffffffff_1d5363175b,loc_83a3adfffffffff_b3e29ef209,69.822414,land
loc_83a322fffffffff_7b58e3fcd6,loc_83a331fffffffff_42ab6ba3e4,10.453781,land
loc_83a32bfffffffff_e09f4c2123,loc_83a376fffffffff_44b271a31d,15.537542,land
loc_83a352fffffffff_dcd609ae80,loc_83a356fffffffff_c2ae239202,25.999690,land
loc_83a354fffffffff_d99687b1f1,loc_83a356fffffffff_c2ae239202,34.001894,land
loc_83a354fffffffff_d99687b1f1,loc_83a372fffffffff_f666d38af5,22.388677,land
loc_83a372fffffffff_f666d38af5,loc_83a376fffffffff_44b271a31d,51.719481,land
loc_83a388fffffffff_137b1091a6,loc_83a389fffffffff_0436f5fe68,66.792319,land
loc_83a388fffffffff_137b1091a6,loc_83a38afffffffff_6b1758fdab,68.361017,land
loc_83a388fffffffff_137b1091a6,loc_83a38bfffffffff_b3c285d5dc,70.062019,land
loc_83a388fffffffff_137b1091a6,loc_83a38cfffffffff_439d93949d,70.403922,land
loc_83a388fffffffff_137b1091a6,loc_83a38dfffffffff_6b35ab28a1,68.433786,land
loc_83a388fffffffff_137b1091a6,loc_83a38efffffffff_47613a8f8a,67.086115,land
loc_83a389fffffffff_0436f5fe68,loc_83a38bfffffffff_b3c285d5dc,67.689894,land
loc_83a389fffffffff_0436f5fe68,loc_83a38dfffffffff_6b35ab28a1,69.962461,land
loc_83a38afffffffff_6b1758fdab,loc_83a38bfffffffff_b3c285d5dc,66.167504,land
loc_83a38afffffffff_6b1758fdab,loc_83a38efffffffff_47613a8f8a,70.476091,land
loc_83a38afffffffff_6b1758fdab,loc_83a399fffffffff_78b021d846,68.416561,land
loc_83a38afffffffff_6b1758fdab,loc_83a39dfffffffff_d7f458cfcd,66.469245,land
loc_83a38cfffffffff_439d93949d,loc_83a38dfffffffff_6b35ab28a1,67.668676,land
loc_83a38cfffffffff_439d93949d,loc_83a38efffffffff_47613a8f8a,9.474460,land
loc_83a38cfffffffff_439d93949d,loc_83a3abfffffffff_8dd3ddb5fd,10.155336,land
loc_83a38dfffffffff_6b35ab28a1,loc_83a3abfffffffff_8dd3ddb5fd,70.385089,land
loc_83a38efffffffff_47613a8f8a,loc_83a39dfffffffff_d7f458cfcd,13.745582,land
loc_83a399fffffffff_78b021d846,loc_83a39dfffffffff_d7f458cfcd,3.733416,land
loc_83a3a8fffffffff_fa329bb85d,loc_83a3a9fffffffff_612f1e7f7d,68.999769,land
loc_83a3a8fffffffff_fa329bb85d,loc_83a3abfffffffff_8dd3ddb5fd,31.877245,land
loc_83a3a8fffffffff_fa329bb85d,loc_83a3adfffffffff_b3e29ef209,58.423957,land
loc_83a3a9fffffffff_612f1e7f7d,loc_83a3abfffffffff_8dd3ddb5fd,69.233068,land
loc_83a3a9fffffffff_612f1e7f7d,loc_83a3adfffffffff_b3e29ef209,70.650702,land
loc_83a592fffffffff_187856d50f,loc_83a596fffffffff_39c9173f9c,29.718689,land
loc_83a592fffffffff_187856d50f,loc_83a89afffffffff_25e386398c,70.313329,land
loc_83a592fffffffff_187856d50f,loc_83a89efffffffff_0ede24ef36,41.730558,land
loc_83a596fffffffff_39c9173f9c,loc_83a89afffffffff_25e386398c,69.945151,land
loc_83a604fffffffff_3ac4467be5,loc_83a606fffffffff_51a74eadb9,22.794604,land
loc_83a604fffffffff_3ac4467be5,loc_83a631fffffffff_fc0c2114c0,37.021864,land
loc_83a604fffffffff_b9ba899819,loc_83a622fffffffff_fad103cb33,1.989789,land
loc_83a606fffffffff_51a74eadb9,loc_83a631fffffffff_fc0c2114c0,55.096788,land
loc_83a606fffffffff_51a74eadb9,loc_83a633fffffffff_5b851ec98f,54.950067,land
loc_83a610fffffffff_6338179693,loc_83a611fffffffff_ddc33d17de,44.141048,land
loc_83a610fffffffff_6338179693,loc_83a612fffffffff_fff131af2f,20.977073,land
loc_83a610fffffffff_6338179693,loc_83a613fffffffff_c6036c6ca9,27.739625,land
loc_83a610fffffffff_6338179693,loc_83a614fffffffff_152276294a,49.725880,land
loc_83a610fffffffff_6338179693,loc_83a615fffffffff_26c1a61349,59.456605,land
loc_83a610fffffffff_6338179693,loc_83a616fffffffff_18c3839952,53.315247,land
loc_83a611fffffffff_ddc33d17de,loc_83a615fffffffff_26c1a61349,36.884131,land
loc_83a612fffffffff_fff131af2f,loc_83a616fffffffff_18c3839952,50.549625,land
loc_83a612fffffffff_fff131af2f,loc_83a6a5fffffffff_598caa4907,14.370535,land
loc_83a614fffffffff_152276294a,loc_83a615fffffffff_26c1a61349,52.300476,land
loc_83a614fffffffff_152276294a,loc_83a616fffffffff_18c3839952,60.109876,land
loc_83a614fffffffff_152276294a,loc_83a789fffffffff_e273974cc2,52.607130,land
loc_83a616fffffffff_18c3839952,loc_83a6a5fffffffff_598caa4907,60.672544,land
loc_83a616fffffffff_18c3839952,loc_83a789fffffffff_e273974cc2,50.560179,land
loc_83a616fffffffff_18c3839952,loc_83a78bfffffffff_1f4b12a788,53.646373,land
loc_83a620fffffffff_da439654b0,loc_83a622fffffffff_cb85c87ca3,6.950413,land
loc_83a620fffffffff_da439654b0,loc_83a626fffffffff_6d11bec962,13.179182,land
loc_83a622fffffffff_09b053f8d5,loc_83a626fffffffff_06f2f3eee0,7.895201,land
loc_83a622fffffffff_67008a6f3b,loc_83a631fffffffff_fc0c2114c0,27.647985,land
loc_83a624fffffffff_8c117a3317,loc_83a626fffffffff_f1365ec6f9,12.392750,land
loc_83a624fffffffff_8c117a3317,loc_83a719fffffffff_fb09df39f8,3.676430,land
loc_83a626fffffffff_06f2f3eee0,loc_83a719fffffffff_fb09df39f8,11.001358,land
loc_83a626fffffffff_06f2f3eee0,loc_83a71bfffffffff_b2b3ef9f05,0.006376,land
loc_83a626fffffffff_1f0aaafb83,loc_83a719fffffffff_fb09df39f8,5.255204,land
loc_83a626fffffffff_f1365ec6f9,loc_83a719fffffffff_fb09df39f8,10.424116,land
loc_83a630fffffffff_e86a4f70ce,loc_83a631fffffffff_fc0c2114c0,55.172338,land
loc_83a630fffffffff_e86a4f70ce,loc_83a632fffffffff_246e101e25,49.279352,land
loc_83a630fffffffff_e86a4f70ce,loc_83a633fffffffff_5b851ec98f,55.909115,land
loc_83a630fffffffff_e86a4f70ce,loc_83a634fffffffff_3d300bf9ef,56.192547,land
loc_83a630fffffffff_e86a4f70ce,loc_83a635fffffffff_e38ccd2b58,49.074116,land
loc_83a630fffffffff_e86a4f70ce,loc_83a636fffffffff_de8026afc4,55.630418,land
loc_83a631fffffffff_fc0c2114c0,loc_83a633fffffffff_5b851ec98f,48.399806,land
loc_83a631fffffffff_fc0c2114c0,loc_83a635fffffffff_e38ccd2b58,55.439865,land
loc_83a632fffffffff_246e101e25,loc_83a633fffffffff_5b851ec98f,55.421044,land
loc_83a632fffffffff_246e101e25,loc_83a636fffffffff_de8026afc4,56.678352,land
loc_83a632fffffffff_246e101e25,loc_83a78dfffffffff_31cb520cbf,55.879698,land
loc_83a634fffffffff_3d300bf9ef,loc_83a635fffffffff_e38ccd2b58,55.353045,land
loc_83a634fffffffff_3d300bf9ef,loc_83a636fffffffff_de8026afc4,49.946451,land
loc_83a634fffffffff_3d300bf9ef,loc_83a71afffffffff_4a3460359b,56.466848,land
loc_83a634fffffffff_3d300bf9ef,loc_83a71bfffffffff_a7137769ce,49.711552,land
loc_83a634fffffffff_3d300bf9ef,loc_83a7a9fffffffff_fa2c559ae8,55.802880,land
loc_83a635fffffffff_e38ccd2b58,loc_83a71bfffffffff_a7137769ce,45.888820,land
loc_83a636fffffffff_de8026afc4,loc_83a78dfffffffff_31cb520cbf,50.171792,land
loc_83a636fffffffff_de8026afc4,loc_83a7a9fffffffff_fa2c559ae8,56.967330,land
loc_83a636fffffffff_de8026afc4,loc_83a7abfffffffff_697e0e117a,56.089077,land
loc_83a6a0fffffffff_3a25cd4b60,loc_83a6a4fffffffff_1c914c8b9a,52.272311,land
loc_83a6a0fffffffff_3a25cd4b60,loc_83a6a5fffffffff_598caa4907,23.323431,land
loc_83a6a0fffffffff_3a25cd4b60,loc_83a6a6fffffffff_85112f6611,16.531421,land
loc_83a6a4fffffffff_1c914c8b9a,loc_83a6a5fffffffff_598caa4907,54.673830,land
loc_83a6a4fffffffff_1c914c8b9a,loc_83a6a6fffffffff_85112f6611,61.862081,land
loc_83a6a4fffffffff_1c914c8b9a,loc_83a78afffffffff_0c30c44baa,52.269073,land
loc_83a6a4fffffffff_1c914c8b9a,loc_83a78bfffffffff_1f4b12a788,61.329540,land
loc_83a6a4fffffffff_1c914c8b9a,loc_83a799fffffffff_4cf5861c0e,55.015585,land
loc_83a6a5fffffffff_598caa4907,loc_83a78bfffffffff_1f4b12a788,51.424193,land
loc_83a6a6fffffffff_85112f6611,loc_83a799fffffffff_4cf5861c0e,53.125318,land
loc_83a6a6fffffffff_85112f6611,loc_83a79bfffffffff_c51f9c85aa,22.717473,land
loc_83a6b4fffffffff_6149f78256,loc_83a79afffffffff_c015a9506d,6.274530,land
loc_83a6b4fffffffff_6149f78256,loc_83a79bfffffffff_c51f9c85aa,8.026345,land
loc_83a700fffffffff_4c0f20364d,loc_83a702fffffffff_209f2eea16,57.409879,land
loc_83a700fffffffff_4c0f20364d,loc_83a703fffffffff_f2d7d36491,18.995108,land
loc_83a700fffffffff_4c0f20364d,loc_83a704fffffffff_13b649abb6,11.957382,land
loc_83a700fffffffff_4c0f20364d,loc_83a706fffffffff_a4dc6fbc53,48.179024,land
loc_83a702fffffffff_209f2eea16,loc_83a703fffffffff_f2d7d36491,47.779795,land
loc_83a702fffffffff_209f2eea16,loc_83a706fffffffff_a4dc6fbc53,62.124965,land
loc_83a702fffffffff_209f2eea16,loc_83a71cfffffffff_fa877b998f,61.651284,land
loc_83a703fffffffff_2b7dc5fafb,loc_83a70efffffffff_a359a5489a,2.083401,land
loc_83a703fffffffff_f2d7d36491,loc_83a71cfffffffff_fa877b998f,56.821302,land
loc_83a703fffffffff_f2d7d36491,loc_83a71dfffffffff_503c0f86d9,37.013043,land
loc_83a704fffffffff_13b649abb6,loc_83a706fffffffff_a4dc6fbc53,57.926412,land
loc_83a704fffffffff_13b649abb6,loc_83a722fffffffff_542152e04e,29.645848,land
loc_83a704fffffffff_13b649abb6,loc_83a731fffffffff_2f6100e861,48.570938,land
loc_83a706fffffffff_a4dc6fbc53,loc_83a731fffffffff_2f6100e861,62.592087,land
loc_83a710fffffffff_91b38de1cf,loc_83a711fffffffff_c61f7064f2,56.078571,land
loc_83a710fffffffff_91b38de1cf,loc_83a712fffffffff_12021cdaf5,52.808276,land
loc_83a710fffffffff_91b38de1cf,loc_83a713fffffffff_f12cfa87c0,57.774095,land
loc_83a710fffffffff_91b38de1cf,loc_83a714fffffffff_0eccafa2a1,58.021368,land
loc_83a710fffffffff_91b38de1cf,loc_83a715fffffffff_4be70ec8dc,52.496972,land
loc_83a710fffffffff_91b38de1cf,loc_83a716fffffffff_8b147f6953,56.526347,land
loc_83a711fffffffff_c61f7064f2,loc_83a713fffffffff_f12cfa87c0,51.879914,land
loc_83a711fffffffff_c61f7064f2,loc_83a715fffffffff_4be70ec8dc,57.231401,land
loc_83a711fffffffff_c61f7064f2,loc_83a71efffffffff_4a296e8b9c,56.986517,land
loc_83a712fffffffff_12021cdaf5,loc_83a713fffffffff_f12cfa87c0,56.481206,land
loc_83a712fffffffff_12021cdaf5,loc_83a716fffffffff_8b147f6953,58.558434,land
loc_83a712fffffffff_12021cdaf5,loc_83a7a1fffffffff_405c765e90,53.096433,land
loc_83a712fffffffff_12021cdaf5,loc_83a7a5fffffffff_d0c1427ce2,56.932558,land
loc_83a712fffffffff_12021cdaf5,loc_83a7acfffffffff_18a60817ba,58.297059,land
loc_83a713fffffffff_f12cfa87c0,loc_83a71efffffffff_4a296e8b9c,56.028964,land
loc_83a713fffffffff_f12cfa87c0,loc_83a7acfffffffff_18a60817ba,52.168425,land
loc_83a713fffffffff_f12cfa87c0,loc_83a7adfffffffff_dd8a2bac67,57.515679,land
loc_83a714fffffffff_0eccafa2a1,loc_83a715fffffffff_4be70ec8dc,56.083701,land
loc_83a714fffffffff_0eccafa2a1,loc_83a716fffffffff_8b147f6953,53.432681,land
loc_83a714fffffffff_0eccafa2a1,loc_83a732fffffffff_b61613a6a2,58.257019,land
loc_83a714fffffffff_0eccafa2a1,loc_83a733fffffffff_795b409ef0,53.099331,land
loc_83a714fffffffff_0eccafa2a1,loc_83b849fffffffff_ddb8984323,56.525440,land
loc_83a715fffffffff_4be70ec8dc,loc_83a733fffffffff_795b409ef0,57.467755,land
loc_83a716fffffffff_8b147f6953,loc_83a7a5fffffffff_d0c1427ce2,53.744038,land
loc_83a716fffffffff_8b147f6953,loc_83b849fffffffff_ddb8984323,58.807819,land
loc_83a716fffffffff_8b147f6953,loc_83b84bfffffffff_0968c10a11,56.973224,land
loc_83a718fffffffff_32c75e5dee,loc_83a719fffffffff_fb09df39f8,46.884392,land
loc_83a718fffffffff_32c75e5dee,loc_83a71afffffffff_4a3460359b,50.343894,land
loc_83a718fffffffff_32c75e5dee,loc_83a71bfffffffff_a7137769ce,57.596560,land
loc_83a718fffffffff_32c75e5dee,loc_83a71dfffffffff_503c0f86d9,56.228560,land
loc_83a718fffffffff_32c75e5dee,loc_83a71efffffffff_4a296e8b9c,55.583826,land
loc_83a719fffffffff_fb09df39f8,loc_83a71bfffffffff_a7137769ce,41.651502,land
loc_83a719fffffffff_fb09df39f8,loc_83a71bfffffffff_b2b3ef9f05,0.034389,land
loc_83a719fffffffff_fb09df39f8,loc_83a71dfffffffff_503c0f86d9,31.180883,land
loc_83a71afffffffff_4a3460359b,loc_83a71bfffffffff_a7137769ce,55.482088,land
loc_83a71afffffffff_4a3460359b,loc_83a71efffffffff_4a296e8b9c,56.731647,land
loc_83a71afffffffff_4a3460359b,loc_83a7a9fffffffff_fa2c559ae8,50.603279,land
loc_83a71afffffffff_4a3460359b,loc_83a7adfffffffff_dd8a2bac67,55.936408,land
loc_83a71cfffffffff_fa877b998f,loc_83a71dfffffffff_503c0f86d9,47.337317,land
loc_83a71cfffffffff_fa877b998f,loc_83a71efffffffff_4a296e8b9c,50.974172,land
loc_83a71efffffffff_4a296e8b9c,loc_83a7adfffffffff_dd8a2bac67,51.248283,land
loc_83a722fffffffff_542152e04e,loc_83a726fffffffff_2cbd0b7972,16.589361,land
loc_83a722fffffffff_542152e04e,loc_83a731fffffffff_2f6100e861,58.470181,land
loc_83a722fffffffff_542152e04e,loc_83a735fffffffff_9bfd39daf8,48.936116,land
loc_83a726fffffffff_2cbd0b7972,loc_83a735fffffffff_9bfd39daf8,59.000721,land
loc_83a726fffffffff_2cbd0b7972,loc_83c992fffffffff_97d2216b0d,49.243743,land
loc_83a726fffffffff_2cbd0b7972,loc_83c993fffffffff_29ffae5a2f,22.951903,land
loc_83a730fffffffff_0c603fb47a,loc_83a731fffffffff_2f6100e861,48.409287,land
loc_83a730fffffffff_0c603fb47a,loc_83a732fffffffff_b61613a6a2,53.686505,land
loc_83a730fffffffff_0c603fb47a,loc_83a733fffffffff_795b409ef0,59.336008,land
loc_83a730fffffffff_0c603fb47a,loc_83a735fffffffff_9bfd39daf8,58.743671,land
loc_83a730fffffffff_0c603fb47a,loc_83a736fffffffff_1868571eeb,55.959178,land
loc_83a731fffffffff_2f6100e861,loc_83a733fffffffff_795b409ef0,58.232359,land
loc_83a731fffffffff_2f6100e861,loc_83a735fffffffff_9bfd39daf8,63.049141,land
loc_83a732fffffffff_b61613a6a2,loc_83a733fffffffff_795b409ef0,56.044145,land
loc_83a732fffffffff_b61613a6a2,loc_83a736fffffffff_1868571eeb,58.480569,land
loc_83a732fffffffff_b61613a6a2,loc_83b849fffffffff_ddb8984323,54.040130,land
loc_83a732fffffffff_b61613a6a2,loc_83b84dfffffffff_c17f5ff0df,56.476680,land
loc_83a734fffffffff_a31cd2a730,loc_83a735fffffffff_9bfd39daf8,48.746363,land
loc_83a734fffffffff_a31cd2a730,loc_83a736fffffffff_1868571eeb,54.257309,land
loc_83a734fffffffff_a31cd2a730,loc_83c992fffffffff_97d2216b0d,59.239512,land
loc_83a734fffffffff_a31cd2a730,loc_83c996fffffffff_1f1ade5bfc,63.216448,land
loc_83a735fffffffff_9bfd39daf8,loc_83c992fffffffff_97d2216b0d,63.494371,land
loc_83a736fffffffff_1868571eeb,loc_83b84dfffffffff_c17f5ff0df,54.629165,land
loc_83a736fffffffff_1868571eeb,loc_83b869fffffffff_78cb84350f,58.691537,land
loc_83a736fffffffff_1868571eeb,loc_83b86bfffffffff_7837d635c6,56.378401,land
loc_83a780fffffffff_9b7f8776ba,loc_83a781fffffffff_6431883147,57.249282,land
loc_83a780fffffffff_9b7f8776ba,loc_83a782fffffffff_c7e615023e,53.097458,land
loc_83a780fffffffff_9b7f8776ba,loc_83a783fffffffff_628959bd3e,59.410282,land
loc_83a780fffffffff_9b7f8776ba,loc_83a784fffffffff_f0f0a995fb,59.728952,land
loc_83a780fffffffff_9b7f8776ba,loc_83a785fffffffff_21792981dd,52.898769,land
loc_83a780fffffffff_9b7f8776ba,loc_83a786fffffffff_f2cb9635a5,57.702400,land
loc_83a781fffffffff_6431883147,loc_83a783fffffffff_628959bd3e,52.184550,land
loc_83a781fffffffff_6431883147,loc_83a785fffffffff_21792981dd,58.973116,land
loc_83a781fffffffff_6431883147,loc_83a78cfffffffff_edfb2d28b7,56.794180,land
loc_83a781fffffffff_6431883147,loc_83a78efffffffff_2ced5ebc4b,58.658537,land
loc_83a781fffffffff_6431883147,loc_83a7aafffffffff_9bf98b2f17,51.982735,land
loc_83a782fffffffff_c7e615023e,loc_83a783fffffffff_628959bd3e,57.453080,land
loc_83a782fffffffff_c7e615023e,loc_83a786fffffffff_f2cb9635a5,60.155257,land
loc_83a782fffffffff_c7e615023e,loc_83a795fffffffff_6be4ff64d3,57.902836,land
loc_83a783fffffffff_628959bd3e,loc_83a78efffffffff_2ced5ebc4b,57.000554,land
loc_83a784fffffffff_f0f0a995fb,loc_83a785fffffffff_21792981dd,57.458694,land
loc_83a784fffffffff_f0f0a995fb,loc_83a786fffffffff_f2cb9635a5,53.819993,land
loc_83a784fffffffff_f0f0a995fb,loc_83a7a2fffffffff_d4ddf6c766,60.035504,land
loc_83a784fffffffff_f0f0a995fb,loc_83a7a3fffffffff_a722866244,53.602214,land
loc_83a784fffffffff_f0f0a995fb,loc_83a7b1fffffffff_d9ad10016e,57.911801,land
loc_83a785fffffffff_21792981dd,loc_83a7a3fffffffff_a722866244,59.276106,land
loc_83a785fffffffff_21792981dd,loc_83a7aafffffffff_9bf98b2f17,57.003599,land
loc_83a785fffffffff_21792981dd,loc_83a7aefffffffff_8664adbdb6,52.677798,land
loc_83a786fffffffff_f2cb9635a5,loc_83a795fffffffff_6be4ff64d3,54.014596,land
loc_83a786fffffffff_f2cb9635a5,loc_83a7b1fffffffff_d9ad10016e,60.477616,land
loc_83a786fffffffff_f2cb9635a5,loc_83a7b3fffffffff_070dac7fd3,58.153087,land
loc_83a788fffffffff_baa70f279c,loc_83a789fffffffff_e273974cc2,54.039001,land
loc_83a788fffffffff_baa70f279c,loc_83a78afffffffff_0c30c44baa,61.288526,land
loc_83a788fffffffff_baa70f279c,loc_83a78bfffffffff_1f4b12a788,51.350952,land
loc_83a788fffffffff_baa70f279c,loc_83a78cfffffffff_edfb2d28b7,57.901412,land
loc_83a788fffffffff_baa70f279c,loc_83a78dfffffffff_31cb520cbf,50.376662,land
loc_83a789fffffffff_e273974cc2,loc_83a78bfffffffff_1f4b12a788,60.707376,land
loc_83a789fffffffff_e273974cc2,loc_83a78dfffffffff_31cb520cbf,57.140394,land
loc_83a78afffffffff_0c30c44baa,loc_83a78bfffffffff_1f4b12a788,53.959735,land
loc_83a78afffffffff_0c30c44baa,loc_83a78efffffffff_2ced5ebc4b,52.137903,land
loc_83a78afffffffff_0c30c44baa,loc_83a799fffffffff_4cf5861c0e,61.917378,land
loc_83a78afffffffff_0c30c44baa,loc_83a79dfffffffff_99ea4331d8,54.267061,land
loc_83a78cfffffffff_edfb2d28b7,loc_83a78dfffffffff_31cb520cbf,56.337517,land
loc_83a78cfffffffff_edfb2d28b7,loc_83a78efffffffff_2ced5ebc4b,51.277223,land
loc_83a78cfffffffff_edfb2d28b7,loc_83a7aafffffffff_9bf98b2f17,58.211729,land
loc_83a78cfffffffff_edfb2d28b7,loc_83a7abfffffffff_697e0e117a,51.073311,land
loc_83a78dfffffffff_31cb520cbf,loc_83a7abfffffffff_697e0e117a,57.446324,land
loc_83a790fffffffff_9fe5be0d3c,loc_83a791fffffffff_6bdcff2cea,56.196282,land
loc_83a790fffffffff_9fe5be0d3c,loc_83a792fffffffff_8fb835e44e,64.067970,land
loc_83a790fffffffff_9fe5be0d3c,loc_83a793fffffffff_41c298a0c8,55.414538,land
loc_83a790fffffffff_9fe5be0d3c,loc_83a794fffffffff_3f9b96ed10,61.276068,land
loc_83a790fffffffff_9fe5be0d3c,loc_83a795fffffffff_6be4ff64d3,54.185465,land
loc_83a791fffffffff_6bdcff2cea,loc_83a793fffffffff_41c298a0c8,63.564642,land
loc_83a791fffffffff_6bdcff2cea,loc_83a795fffffffff_6be4ff64d3,60.551591,land
loc_83a791fffffffff_6bdcff2cea,loc_83a79cfffffffff_b49b11f719,54.861304,land
loc_83a791fffffffff_6bdcff2cea,loc_83a79efffffffff_2ad65a02ba,54.640501,land
loc_83a792fffffffff_8fb835e44e,loc_83a793fffffffff_41c298a0c8,56.248640,land
loc_83a792fffffffff_8fb835e44e,loc_83a796fffffffff_6d2ec1f67b,56.177198,land
loc_83a793fffffffff_41c298a0c8,loc_83a79efffffffff_2ad65a02ba,55.951659,land
loc_83a794fffffffff_3f9b96ed10,loc_83a795fffffffff_6be4ff64d3,58.349627,land
loc_83a794fffffffff_3f9b96ed10,loc_83a796fffffffff_6d2ec1f67b,55.099956,land
loc_83a794fffffffff_3f9b96ed10,loc_83a7b2fffffffff_6eb7935cd1,61.618677,land
loc_83a794fffffffff_3f9b96ed10,loc_83a7b3fffffffff_070dac7fd3,54.934432,land
loc_83a794fffffffff_3f9b96ed10,loc_83b8c9fffffffff_8d4bd2e0d7,58.793019,land
loc_83a795fffffffff_6be4ff64d3,loc_83a7b3fffffffff_070dac7fd3,60.891944,land
loc_83a796fffffffff_6d2ec1f67b,loc_83b8c9fffffffff_8d4bd2e0d7,61.989094,land
loc_83a796fffffffff_6d2ec1f67b,loc_83b8cbfffffffff_cb4774f617,58.937499,land
loc_83a798fffffffff_0b50671193,loc_83a799fffffffff_4cf5861c0e,55.334683,land
loc_83a798fffffffff_0b50671193,loc_83a79afffffffff_c015a9506d,63.102200,land
loc_83a798fffffffff_0b50671193,loc_83a79bfffffffff_c51f9c85aa,53.952547,land
loc_83a798fffffffff_0b50671193,loc_83a79cfffffffff_b49b11f719,53.856901,land
loc_83a798fffffffff_0b50671193,loc_83a79dfffffffff_99ea4331d8,62.487167,land
loc_83a798fffffffff_0b50671193,loc_83a79efffffffff_2ad65a02ba,55.646857,land
loc_83a799fffffffff_4cf5861c0e,loc_83a79bfffffffff_c51f9c85aa,62.482989,land
loc_83a799fffffffff_4cf5861c0e,loc_83a79dfffffffff_99ea4331d8,53.065745,land
loc_83a79afffffffff_c015a9506d,loc_83a79bfffffffff_c51f9c85aa,56.381136,land
loc_83a79afffffffff_c015a9506d,loc_83a79efffffffff_2ad65a02ba,54.788114,land
loc_83a79cfffffffff_b49b11f719,loc_83a79dfffffffff_99ea4331d8,54.567859,land
loc_83a79cfffffffff_b49b11f719,loc_83a79efffffffff_2ad65a02ba,63.036998,land
loc_83a7a0fffffffff_4e84ad0db4,loc_83a7a1fffffffff_405c765e90,57.300028,land
loc_83a7a0fffffffff_4e84ad0db4,loc_83a7a2fffffffff_d4ddf6c766,54.293285,land
loc_83a7a0fffffffff_4e84ad0db4,loc_83a7a3fffffffff_a722866244,59.567179,land
loc_83a7a0fffffffff_4e84ad0db4,loc_83a7a4fffffffff_ad222799ec,59.845692,land
loc_83a7a0fffffffff_4e84ad0db4,loc_83a7a5fffffffff_d0c1427ce2,54.030913,land
loc_83a7a0fffffffff_4e84ad0db4,loc_83a7a6fffffffff_a73876c1c4,57.751893,land
loc_83a7a1fffffffff_405c765e90,loc_83a7a3fffffffff_a722866244,53.361066,land
loc_83a7a1fffffffff_405c765e90,loc_83a7a5fffffffff_d0c1427ce2,59.074267,land
loc_83a7a1fffffffff_405c765e90,loc_83a7acfffffffff_18a60817ba,56.846586,land
loc_83a7a1fffffffff_405c765e90,loc_83a7aefffffffff_8664adbdb6,58.798274,land
